row_id,governance_source_path,artifact_id,feature_scope,gap_type,implementation_evidence_paths,recommended_action,authority_boundary
GAP-01924,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/REQUIREMENT_REGISTER.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01925,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/RESIDUAL_P2_STATUS.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01926,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/review_evidence/first_fresh_review/FRESH_SEGREGATED_REVIEW_EVIDENCE_INDEX.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01927,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/review_evidence/first_fresh_review/FRESH_SEGREGATED_REVIEW_FINDINGS.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01928,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/review_evidence/first_fresh_review/FRESH_SEGREGATED_REVIEW_REPORT.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01929,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/RISK_FINDING_DEVIATION_REGISTER.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,UNASSESSED_BLOCKED_GOVERNANCE_SCOPE,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Keep unassessed until triage blocker is resolved or scoped out,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01930,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/source_evidence/FOUNDER_DECISION_INCORPORATION_DIRECTIVE.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01931,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/SOURCE_REGISTER.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01932,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/STARTUP_VERIFICATION_EVIDENCE.json,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01933,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/STARTUP_VERIFICATION_EVIDENCE.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01934,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/STATE_TRANSITION_MATRIX.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01935,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/TEST_MATRIX.csv,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01936,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/TRACEABILITY_VALIDATION_REPORT.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01937,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/validate_founder_decision_incorporation.py,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01938,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/WORKFLOW_REGISTER.md,ES_PIA_FACILITY_TENANT_ORGANIZATION_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01939,governance/pia/items/03_relationship_authorization_permission/program_authority/governance/pia_program/ES-PIA-REMAINING-PROGRAM-V1.0.0/REMAINING_PIA_FINAL_STATUS_REPORT.md,ES_PIA_REMAINING_PROGRAM_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01940,governance/pia/items/03_relationship_authorization_permission/program_authority/governance/pia_program/ES-PIA-REMAINING-PROGRAM-V1.0.0/REMAINING_PIAS_FOUNDER_APPROVAL_RECORD_2026-07-22.md,ES_PIA_REMAINING_PROGRAM_V1,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01941,governance/pia/items/03_relationship_authorization_permission/program_authority/governance/pia_program/ES-PIA-REMAINING-PROGRAM-V1.0.0/REMAINING_PIAS_GLOBAL_FOUNDER_DECISION_REGISTER.csv,ES_PIA_REMAINING_PROGRAM_V1,privacy_security_resilience,UNASSESSED_BLOCKED_GOVERNANCE_SCOPE,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Keep unassessed until triage blocker is resolved or scoped out,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01942,governance/pia/items/03_relationship_authorization_permission/repository_integration/ITEM_03_RAP_ACCESSION_CUSTODY_VALIDATION_RECORD.md,ITEM_03_RAP_ACCESSION_CUSTODY_VALIDATION_RECORD,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01943,governance/pia/items/03_relationship_authorization_permission/repository_integration/ITEM_03_RAP_REPOSITORY_INTEGRATION_BLOCKED_RECEIPT.md,ITEM_03_RAP_REPOSITORY_INTEGRATION_BLOCKED_RECEIPT,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01944,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/ACCEPTANCE_CRITERIA.csv,ACCEPTANCE_CRITERIA,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01945,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/ADVERSARIAL_SCENARIOS.md,ADVERSARIAL_SCENARIOS,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01946,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/API_EVENT_JOB_CONTRACTS.md,API_EVENT_JOB_CONTRACTS,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01947,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/ARTIFACT_MANIFEST.json,ARTIFACT_MANIFEST,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01948,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/AUDIT_AND_EVIDENCE_REQUIREMENTS.csv,AUDIT_AND_EVIDENCE_REQUIREMENTS,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01949,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/AUTHORIZATION_INPUT_REGISTER.csv,AUTHORIZATION_INPUT_REGISTER,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01950,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/CHECKSUM_LEDGER.sha256,CHECKSUM_LEDGER,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01951,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/ES-PIA-RELATIONSHIP-AUTHORIZATION-PERMISSION_V0_2_STRENGTHENED_DOCUMENTARY_CANDIDATE.md,ES_PIA_RELATIONSHIP_AUTHORIZATION_PERMISSION,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01952,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/FINDING_DISPOSITION_MATRIX.csv,FINDING_DISPOSITION_MATRIX,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-01953,governance/pia/items/03_relationship_authorization_permission/source_package/ITEM_03_STRENGTHENED_V0_2/FIVE_QUESTION_RESPONSE_MATRIX.csv,FIVE_QUESTION_RESPONSE_MATRIX,privacy_security_resilience,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Incidents.jsx|backend/auth_security.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
