row_id,source_register,artifact_id,issue_type,severity,blocker_scope,recommended_action,can_code_comparison_proceed,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,source_path_or_paths,source_row_evidence
TRIAGE-05884,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/CHECKSUMS.sha256,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: 3da1e0fc8cd3dcec9bd786455dc3213c22f86d4db8078ed4e19fee1c95811da6 ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION_V0_3_CANONICAL_CONFORMANCE_SUCCESSOR_DRAFT.md | e66a9db0c4085aacd0422a051d8045f6fe9d939f26e9f28adfc3ff4fbeb9ea28 FOUNDER_DECISION_BRIEF.md | ef800b548
TRIAGE-05885,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/DETERMINISTIC_VALIDATION_REPORT.json,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: ""result"": ""PASS_WITH_FRESH_STRUCTURED_REVIEW_BLOCKED"", | ""successor_draft_sha256"": ""3da1e0fc8cd3dcec9bd786455dc3213c22f86d4db8078ed4e19fee1c95811da6"", | ""prior_blocked_package_checksum_verification"": ""PASS"", | ""prior_blocked_package_checksum_failures"": [],"
TRIAGE-05886,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION_V0_3_CANONICAL_CONFORMANCE_SUCCESSOR_DRAFT.md,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: **Draft Date:** `2026-07-22` | **Status:** `ITEM_06_V0_3_CANONICAL_CONFORMANCE_DOCUMENTARY_SUCCESSOR_FRESH_STRUCTURED_REVIEW_BLOCKED` | **Founder / Approval Authority:** `Rian Ray` | **Founder Decisions Incorporated:** `TCSN-FD-001` through `TCSN-FD-020` | PAT
TRIAGE-05887,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/EVIDENCE_MANIFEST.json,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: ""status"": ""DETERMINISTIC_REMEDIATION_EVIDENCE_COMPLETE_FRESH_REVIEW_BLOCKED"", | ""successor_draft"": ""ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION_V0_3_CANONICAL_CONFORMANCE_SUCCESSOR_DRAFT.md"", | ""successor_draft_sha256"": ""3da1e0fc8cd3dcec9bd786455dc3213c22f86d"
TRIAGE-05888,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,FEATURE_INCLUSION_CONFLICT_OR_DUPLICATE,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Use canonical_path and deduplicate affected feature inclusion rows before comparing affected feature scope.,YES,NO,NO,YES_IF_PUBLIC_OR_PRODUCTION_SCOPE,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/FIVE_QUESTION_RESPONSE_MATRIX.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: question_number,question_text,candidate_proposed_answer,fresh_review_evidence_supporting_answer,contrary_evidence_or_limitation,relevant_requirements,relevant_acceptance_criteria,relevant_test_scenarios,unresolved_findin | 1,Can engineering build the capabilit"
TRIAGE-05889,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/FOUNDER_DECISION_BRIEF.md,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: # Item 06 TCSN Founder Decision Brief | **Recommended disposition:** `DEFER_FOUNDER_DESIGN_DISPOSITION_PENDING_COMPLIANT_FRESH_STRUCTURED_REVIEW` | The Founder-approved TCSN decisions `TCSN-FD-001` through `TCSN-FD-020` are preserved. `TCSN-FD-010` remains app
TRIAGE-05890,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/GOLDEN_PATHS.md,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: | TCSN-GP-010 | Rehearse the controlled first-user workflow from invitation and configuration through one routine task, one scheduled event, one offline completion, one failed notification recovery, support contact, roll | | TCSN-ADV-001 | A user attempts to c"
TRIAGE-05891,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/PACKAGE_MANIFEST.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION_V0_3_CANONICAL_CONFORMANCE_SUCCESSOR_DRAFT.md,3da1e0fc8cd3dcec9bd786455dc3213c22f86d4db8078ed4e19fee1c95811da6,115696 | FOUNDER_DECISION_BRIEF.md,e66a9db0c4085aacd0422a051d8045f6fe9d939f26e9f28adfc3ff4fbeb9ea28,791 "
TRIAGE-05892,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,AUTHORITY_OVERSTATEMENT_OR_BOUNDARY_CONFLICT,P1,BLOCKS_MUTATION_PRODUCTION_AND_PUBLIC_CLAIMS,Correct overstatement before any code mutation/runtime/production/public claim; retain for read-only comparison with authority false.,YES_WITH_AUTHORITY_FALSE_BOUNDARY,YES,YES,YES,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/PACKAGE_MANIFEST.json,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: ""disposition"": ""ITEM_06_TCSN_PIA_CANONICAL_REMEDIATION_COMPLETE_FRESH_STRUCTURED_REVIEW_BLOCKED"", | ""fresh_structured_review_status"": ""BLOCKED_BY_RUNTIME_OR_CONTROL_LIMITATION"", | ""path"": ""ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION_V0_3_CANONICAL_CONFORMANCE"
TRIAGE-05893,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/PIA_PACKAGE_VALIDATOR.py,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: OLD = REPO / ""governance/pia/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.2.0-FRESH-STRUCTURED-REVIEW-BLOCKED"" | DRAFT = ROOT / ""ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION_V0_3_CANONICAL_CONFORMANCE_SUCCESSOR_DRAFT.md"" | ""Open Decisions, Assumptions, Find"
TRIAGE-05894,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/PRESERVED_INPUT_CHECKSUM_RECORD.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: prior_blocked_package_manifest,governance/pia/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.2.0-FRESH-STRUCTURED-REVIEW-BLOCKED/PACKAGE_MANIFEST.json,f4a5ddfeb805d161c2f7d978f8a48581eac2e141dc616630eab35d29e2b2b909,PRE | v0_1_predecessor,governance/pia/ES-PI"
TRIAGE-05895,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/README.md,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: **Disposition:** `ITEM_06_TCSN_PIA_CANONICAL_REMEDIATION_COMPLETE_FRESH_STRUCTURED_REVIEW_BLOCKED` | This additive successor package preserves the historical blocked V0.2 package unchanged, creates a V0.3 canonical-heading successor draft, validates exact ES-P"
TRIAGE-05896,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/REQUIREMENT_REGISTER.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: requirement_id,requirement_text,source_refs,founder_decision_refs,acceptance_refs,test_refs,evidence_refs,gate | TCSN-REQ-014,""Delegation SHALL distinguish reassignment, retained-responsibility delegation, substitute coverage, authorized pool claim, emergency "
TRIAGE-05897,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,FEATURE_INCLUSION_CONFLICT_OR_DUPLICATE,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Use canonical_path and deduplicate affected feature inclusion rows before comparing affected feature scope.,YES,NO,NO,YES_IF_PUBLIC_OR_PRODUCTION_SCOPE,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/REVISED_TRACEABILITY_MATRIX.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: 001-010,""SRC-001`, `002`, `005`, `006`, `007"",All ownership workflows,""Task, Event, Notification"",Owner and source authority,""AC-001`, `002`, `040"",""TST-001`, `009`, `045"",""EV-DOC`, `EV-TRC"",Design and implementation aut | 011-024,""SRC-006`, `008`, `009`, `010"
TRIAGE-05898,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/SOURCE_INHERITANCE_REGISTER.md,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: | `TCSN-SRC-001` | EquineSync Global Governance V1.0 | Locked constitutional baseline | Commit `acb518ea5a160820e64681ff95a16b010fe1156c`; protected tag `equinesync-governance-v1.0-locked-2026-07-16` | Non-regression, pr | | `TCSN-SRC-002` | PIA Master Standar"
TRIAGE-05899,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/SOURCE_REGISTER.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: source_id,source,authority_and_status,version_or_reference,use_in_pia,candidate_verification_posture,repository_path,repository_sha256,locator_review_status | TCSN-SRC-001,EquineSync Global Governance V1.0,Locked constitutional baseline,Commit `acb518ea5a16082"
TRIAGE-05900,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,FEATURE_INCLUSION_CONFLICT_OR_DUPLICATE,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Use canonical_path and deduplicate affected feature inclusion rows before comparing affected feature scope.,YES,NO,NO,YES_IF_PUBLIC_OR_PRODUCTION_SCOPE,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/STATE_TRANSITION_MATRIX.md,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: `DRAFT → OPEN → OFFERED/PENDING_ACCEPTANCE/CLAIMABLE → ACCEPTED/ASSIGNED → IN_PROGRESS → COMPLETED/COMPLETED_WITH_EXCEPTION/UNABLE_TO_COMPLETE` | Additional controlled states include `DECLINED`, `REASSIGNED`, `DELEGATED`, `CANCELED`, `SUPERSEDED`, `DUPLICATE`,"
TRIAGE-05901,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,AUTHORITY_OVERSTATEMENT_OR_BOUNDARY_CONFLICT,P1,BLOCKS_MUTATION_PRODUCTION_AND_PUBLIC_CLAIMS,Correct overstatement before any code mutation/runtime/production/public claim; retain for read-only comparison with authority false.,YES_WITH_AUTHORITY_FALSE_BOUNDARY,YES,YES,YES,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/STRUCTURED_REVIEW_FINDINGS_REGISTER.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: P1-TCSN-001,P1,OPEN,Fresh structured review remains blocked by runtime/control limitation.,Not closed; no compliant segregated review completed.,Provision qualified review runtime and complete fresh structured review. | P1-TCSN-002,P1,CLOSED,V0.3 successor dra"
TRIAGE-05902,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/STRUCTURED_REVIEW_PLAN.md,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: The planned fresh structured review must inspect the full V0.3 successor draft without relying on prior `YES_WITH_EVIDENCE` answers as presumptively correct. It must cover task management, calendar and scheduling, notifi"
TRIAGE-05903,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,AUTHORITY_OVERSTATEMENT_OR_BOUNDARY_CONFLICT,P1,BLOCKS_MUTATION_PRODUCTION_AND_PUBLIC_CLAIMS,Correct overstatement before any code mutation/runtime/production/public claim; retain for read-only comparison with authority false.,YES_WITH_AUTHORITY_FALSE_BOUNDARY,YES,YES,YES,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/STRUCTURED_REVIEW_REPORT.md,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: **Disposition:** `FRESH_STRUCTURED_REVIEW_BLOCKED_BY_RUNTIME_OR_CONTROL_LIMITATION` | Deterministic Phase A/B remediation passed. Phase C did not start because the active runtime cannot support the required segregated fresh structured review. The V0.3 successo
TRIAGE-05904,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,FEATURE_INCLUSION_CONFLICT_OR_DUPLICATE,P2,DOES_NOT_BLOCK_GLOBAL_COMPARISON,Use canonical_path and deduplicate affected feature inclusion rows before comparing affected feature scope.,YES,NO,NO,YES_IF_PUBLIC_OR_PRODUCTION_SCOPE,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/TEST_MATRIX.csv,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: STATUS_NOT_EXPLICITLY_EXTRACTED
TRIAGE-05905,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,AUTHORITY_OVERSTATEMENT_OR_BOUNDARY_CONFLICT,P1,BLOCKS_MUTATION_PRODUCTION_AND_PUBLIC_CLAIMS,Correct overstatement before any code mutation/runtime/production/public claim; retain for read-only comparison with authority false.,YES_WITH_AUTHORITY_FALSE_BOUNDARY,YES,YES,YES,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/VALIDATION_REPORT.md,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: **Result:** `PASS_WITH_FRESH_STRUCTURED_REVIEW_BLOCKED` | **Fresh structured review:** `BLOCKED_BY_RUNTIME_OR_CONTROL_LIMITATION` | - Founder decisions mapped: `True` | - Prior blocked package checksum verification: `PASS`
TRIAGE-05906,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,AUTHORITY_OVERSTATEMENT_OR_BOUNDARY_CONFLICT,P1,BLOCKS_MUTATION_PRODUCTION_AND_PUBLIC_CLAIMS,Correct overstatement before any code mutation/runtime/production/public claim; retain for read-only comparison with authority false.,YES_WITH_AUTHORITY_FALSE_BOUNDARY,YES,YES,YES,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/WORK_COMPLETENESS_LEDGER.csv,"STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: Create V0.3 successor draft,COMPLETE,ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION_V0_3_CANONICAL_CONFORMANCE_SUCCESSOR_DRAFT.md | Fresh segregated structured review,BLOCKED,RUNTIME_PERMISSION_RECORDS.csv"
TRIAGE-05907,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ES_PIA_TASK_CALENDAR_SCHEDULING_NOTIFICATION_V0,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/06_task_calendar_scheduling_notification/source_package/ES-PIA-TASK-CALENDAR-SCHEDULING-NOTIFICATION-V0.3.0-CANONICAL-CONFORMANCE-FRESH-STRUCTURED-REVIEW/WORKFLOW_REGISTER.md,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: 1. Recipient opens assignment. | 8. Historical completion and recurrence occurrences are immutable except through attributed correction or supersession. | The controlled requirement register for this strengthened candidate contains 120 requirements. | | TCSN-R
TRIAGE-05908,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/07_care_operations/founder_disposition/ITEM_07_CARE_FOUNDER_DISPOSITION_RECORD_EXECUTED.md,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: # Item 07 Care Operations Founder Disposition Record - Executed | Record ID: ES-PIA-ITEM-07-CARE-FOUNDER-DISPOSITION-EXECUTED-2026-07-24-01 | Execution status: FOUNDER_EXECUTED_DOCUMENTARY_GOVERNANCE_ONLY | ## Required Historical Preservation
TRIAGE-05909,STALE_DUPLICATE_CONFLICT_REGISTER.csv,ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT,HISTORICAL_DRAFT_SUPERSEDED_NONBLOCKING_PROVENANCE,P3,RETAIN_DURING_CODE_COMPARISON,Retain duplicate/historical mapping; compare against canonical_path only.,YES,NO,NO,NO,governance/pia/items/07_care_operations/reports/ITEM_07_CARE_FORMAL_FINDING_TREATMENT_AND_INTEGRATION_READINESS_REPORT.md,STALE_DRAFT_HISTORICAL_OR_SUPERSEDED_TEXT: Final Item 07 status: `READY_WITH_RETAINED_CONDITIONS` | The Item 07 remediation package bytes are present and hash-verifiable. The package SHA-256 matches `9335753a4de51eead7c44357734765967adb109a5d1375cb3666f269c49227c3`. The executed Founder disposition is 
