row_id,source_path,reason_excluded,blocker_scope,required_action_before_comparison,founder_disposition_required,second_reviewer_or_outside_review_closure_required
UNASSESSED-01086,governance/implementation/code-guides/reviews/CGP_002_VALIDATION_REPORT.json,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01087,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01088,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01089,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01090,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01091,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01092,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01093,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01094,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01095,governance/implementation/code-guides/source-freeze/WAVE_1_DRAFTING_READINESS_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01096,governance/implementation/code-guides/source-freeze/WAVE_1_DRAFTING_READINESS_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01097,governance/implementation/code-guides/source-freeze/WAVE_1_DRAFTING_READINESS_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01098,governance/implementation/code-guides/source-freeze/WAVE_1_DRAFTING_READINESS_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01099,governance/implementation/code-guides/source-freeze/WAVE_1_DRAFTING_READINESS_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01100,governance/implementation/code-guides/source-freeze/WAVE_1_REPOSITORY_EVIDENCE_BASELINE.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01101,governance/implementation/code-guides/tools/generate_cgp005_revision.py,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01102,governance/implementation/code-guides/tools/generate_cgp005_revision.py,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01103,governance/implementation/code-guides/tools/generate_cgp005_revision.py,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01104,governance/implementation/code-guides/validation/tests/test_cgp005_source_freeze.py,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01105,governance/implementation/code-guides/validation/validate_code_guide_v1_1_program_revision.py,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01106,governance/implementation/code-guides/validation/validate_code_guide_v1_1_program_revision.py,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01107,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01108,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01109,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01110,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01111,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01112,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01113,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01114,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01115,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_ROOT_CAUSE_CLUSTERS.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01116,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_ROOT_CAUSE_CLUSTERS.csv,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,NO_UNLESS_AFFECTED_SCOPE,NO
UNASSESSED-01117,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01118,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01119,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01120,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01121,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01122,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01123,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01124,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01125,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01126,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01127,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01128,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01129,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01130,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01131,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01132,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01133,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01134,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_GOVERNANCE_BASELINE_AUDIT_AFTER_ITEM_10_EXECUTION_2026-07-25.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01135,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01136,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01137,governance/pia/items_01_06_10_remediation/prior_audits_and_plans/PIA_ITEMS_01_06_DOCUMENTARY_REMEDIATION_AND_INTEGRATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01138,governance/pia/items_01_06_10_remediation/reports/CANONICAL_PATH_AND_IDENTIFIER_RECONCILIATION_REGISTER.csv,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01139,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01140,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01141,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01142,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
UNASSESSED-01143,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,CANONICAL_SOURCE_CONFLICT_REQUIRES_REVIEW,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly pin canonical governance source before using this artifact for implementation comparison.,YES,NO
