row_id,artifact_id,source_path_or_paths,issue_type,blocker_scope,feature_scope,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,required_action,authority_boundary
AUTHBLOCK-01937,27_OPC_V0_2_DESIGN_APPROVAL_READINESS_REVIEW,governance/pia/items/10_owner_portal_communications/source_package/27_OPC_V0_2_DESIGN_APPROVAL_READINESS_REVIEW.md,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,communications_notifications|privacy_security_resilience,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01938,28_ITEM_10_OPC_V0_2_FOUNDER_DESIGN_APPROVAL_AND_FINDINGS_DISPOSITION_TEMPLATE,governance/pia/items/10_owner_portal_communications/source_package/28_ITEM_10_OPC_V0_2_FOUNDER_DESIGN_APPROVAL_AND_FINDINGS_DISPOSITION_TEMPLATE.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,communications_notifications|privacy_security_resilience,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01939,BN19,outputs/bn19_founder_acceptance_ledger.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01940,BN19,outputs/bn19_founder_acceptance_ledger.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01941,BN19,outputs/bn19_founder_acceptance_ledger.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01942,BN19,outputs/bn19_founder_acceptance_ledger.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01943,BN19,outputs/bn19_founder_acceptance_ledger.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01944,BN19,outputs/bn19_founder_acceptance_ledger.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01945,BUILD_NEXT_14A_HARDENING_FINDINGS,outputs/build_next_14a_hardening_findings.md,AUTHORITY_BOUNDARY_OR_LATER_MUTATION_GATE,BLOCKS_LATER_MUTATION_OR_PUBLIC_AUTHORITY_NOT_READ_ONLY_COMPARISON,implementation_wave_rf_bn,YES,YES,YES,"Carry forward as a gate; require Founder disposition/evidence before mutation, runtime, production, launch, certification, or public claims.","READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01946,RF0,outputs/rf0_current_state_inventory.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,implementation_wave_rf_bn,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01947,RF0,outputs/rf0_current_state_inventory.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,implementation_wave_rf_bn,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01948,RF0,outputs/rf0_current_state_inventory.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,implementation_wave_rf_bn,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01949,RF0,outputs/rf0_current_state_inventory.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,implementation_wave_rf_bn,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01950,RF0,outputs/rf0_current_state_inventory.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,implementation_wave_rf_bn,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01951,RF0,outputs/rf0_current_state_inventory.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,BLOCKS_AFFECTED_FEATURE_COMPARISON,implementation_wave_rf_bn,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Fix feature-to-governance inclusion mapping for affected feature scope before comparing that feature.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01952,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01953,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01954,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01955,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01956,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01957,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01958,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01959,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01960,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01961,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01962,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01963,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01964,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01965,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01966,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01967,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01968,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01969,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01970,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01971,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01972,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
AUTHBLOCK-01973,RF19,outputs/rf19_staging_uat_evidence_capture_report.md,FEATURE_INCLUSION_CONFLICT_OR_TRACEABILITY_RISK,DOES_NOT_BLOCK_GLOBAL_COMPARISON,implementation_wave_rf_bn|records_audit_evidence,NO,YES_FOR_AFFECTED_FEATURE,YES_FOR_AFFECTED_FEATURE,Retain during comparison and flag affected feature scope for reviewer attention.,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
