finding_or_risk,source_path,canonical_path,status,authority_boundary,sha256,commit_sha
"| No retained warning blocks protected classification-gate integration. No retained warning is resolved, hidden, or promoted by this receipt.",governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
| `CGP005-TA-APP-GAP-0001`,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
Remains visible as a retained lifecycle/custody gap history for appendix accession and CGP-006 refresh traceability.,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP005-TA-APP-GAP-0002`,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
Remains visible as the input-refresh requirement for all four Wave 1 guides.,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP005-TA-APP-GAP-0003`,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
Remains visible as the non-promotion boundary for PR `#23` and Technical Audit materials.,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP005-TA-APP-GAP-0004`,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
"Remains visible as the continuing implementation, provider, pilot, release, enrollment, production, financial, messaging, moderation, AI, archival, and activation boundary.",governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
| These gaps remain unresolved downstream gaps and do not create implementation authority.,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,32b0c0cdf415724df785df6d80d93ef95439dcc7af6f185a18a1bdcb24584cfc,f5b2973c9a796d6864607dcae42aa6c89f894250
- `CGP006-F-0005`: `RETAINED_CONTROL_REFERENCE_CORPUS_PROMOTION_GUARD_REQUIRED`,governance/implementation/code-guides/receipts/CGP_006_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3cb570a0e4c38da5cccd2efa4072f2efa3b63c497e6f9c4450e01bdf324e80e4,f5b2973c9a796d6864607dcae42aa6c89f894250
The retained promotion-guard finding remains downstream work and blocks silent elevation of reference-only materials into guide authority.,governance/implementation/code-guides/receipts/CGP_006_REPOSITORY_INTEGRATION_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_REPOSITORY_INTEGRATION_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3cb570a0e4c38da5cccd2efa4072f2efa3b63c497e6f9c4450e01bdf324e80e4,f5b2973c9a796d6864607dcae42aa6c89f894250
| `CGP006-CLF-0001`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP006-CLF-0002`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP006-CLF-0003`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP006-CLF-0004`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP006-CLF-0005`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP005-TA-APP-GAP-0001`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP005-TA-APP-GAP-0002`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
|,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP005-TA-APP-GAP-0003`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_OPEN_NON_BLOCKING` |,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,3c584a38c6860439a555f24b467036ef25e3a5c461868afc9e678a7009adb290,f5b2973c9a796d6864607dcae42aa6c89f894250
## Warnings Retained,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d3dd0f93cdcaf00d7fc9a18873052824ed948bb5523701fdb52c909eee9b341f,f5b2973c9a796d6864607dcae42aa6c89f894250
`CGP005-TA-APP-GAP-0004` remains open with:,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d3dd0f93cdcaf00d7fc9a18873052824ed948bb5523701fdb52c909eee9b341f,f5b2973c9a796d6864607dcae42aa6c89f894250
- Warnings `CGP006-CLF-0001` through `CGP006-CLF-0005` remain open as `RETAIN_OPEN_NON_BLOCKING` with `POST_ADOPTION_COVENANT_REQUIRED`.,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_METADATA_RECONCILIATION.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_METADATA_RECONCILIATION.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,974c5f439dfffc8404ce8fbcb8fbc575990560569d8c8057fc66d6c150d9f442,f5b2973c9a796d6864607dcae42aa6c89f894250
- `CGP005-TA-APP-GAP-0004` remains open as `IMPLEMENTATION_EVIDENCE_REQUIRED` with `CONDITIONAL_ADOPTION_REQUIRED`.,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_METADATA_RECONCILIATION.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_METADATA_RECONCILIATION.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,974c5f439dfffc8404ce8fbcb8fbc575990560569d8c8057fc66d6c150d9f442,f5b2973c9a796d6864607dcae42aa6c89f894250
`GAP_0004_REMAINS_OPEN`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,4763fcb85324cac710440c6caa7ed6b099903aa54dfddaed114877484f8a5fbd,f5b2973c9a796d6864607dcae42aa6c89f894250
`RETAINED_WARNINGS_REMAIN_OPEN`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,4763fcb85324cac710440c6caa7ed6b099903aa54dfddaed114877484f8a5fbd,f5b2973c9a796d6864607dcae42aa6c89f894250
`ACTIVATION_BLOCKERS_REMAIN_OPEN`,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_ADOPTION_AUTHORITY_RECONCILIATION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,4763fcb85324cac710440c6caa7ed6b099903aa54dfddaed114877484f8a5fbd,f5b2973c9a796d6864607dcae42aa6c89f894250
- Retained conditions: `CGP006-AR-COND-0001;CGP006-AR-COND-0002;CGP006-AR-COND-0003;CGP006-AR-COND-0004;CGP006-AR-COND-0005` remain open.,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,b9642ba0f89a700cc5ae96f852833fa974b7491479bf7c23f02b3ec00f7a661a,f5b2973c9a796d6864607dcae42aa6c89f894250
- Retained warnings: `CGP006-CLF-0001;CGP006-CLF-0002;CGP006-CLF-0003;CGP006-CLF-0004;CGP006-CLF-0005` remain open.,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,b9642ba0f89a700cc5ae96f852833fa974b7491479bf7c23f02b3ec00f7a661a,f5b2973c9a796d6864607dcae42aa6c89f894250
- Retained findings: `W1-V11-FIND-0001;W1-V11-FIND-0002;W1-V11-FIND-0003;W1-V11-FIND-0004;W1-V11-FIND-0005;W1-V11-FIND-0006` remain open.,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,b9642ba0f89a700cc5ae96f852833fa974b7491479bf7c23f02b3ec00f7a661a,f5b2973c9a796d6864607dcae42aa6c89f894250
- GAP-0004: `CGP005-TA-APP-GAP-0004` remains open.,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_V1_1_STAGE_22_ADOPTION_STAGE_23_ACCESSION_CUSTODY_RECEIPT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,b9642ba0f89a700cc5ae96f852833fa974b7491479bf7c23f02b3ec00f7a661a,f5b2973c9a796d6864607dcae42aa6c89f894250
