classification_record_id,source_or_document_id,source_id,source_layer,repository_path,title,source_family,source_class,authority_status,primary_guide_family,related_guide_families,primary_classification,normative_status,source_freeze_status,controlling_or_contextual_role,provenance,immutable_commit_or_checksum,conflict_status,classification_basis,review_status,required_later_action,notes
CGP006-CL-2347,CGP005-RC-2347,CGSRC-STD-0087,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/W1_RF02_ACCEPTANCE_CRITERIA.md,W1-RF02 Acceptance Criteria,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,aea348407fbcd2b6cb4f217b6feb4bac6e563d0703be430f6bfb8957d6904fae,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2348,CGP005-RC-2348,CGSRC-STD-0088,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/W1_RF02_CHARTER.md,W1-RF02 Charter,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,cf0853b9f5a67867765aff5e23559c265e1e3b631a15c9b5f4f1bc2469f945ad,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2349,CGP005-RC-2349,CGSRC-STD-0089,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_AUTHORITY_MATRIX.md,Wave 1 Authority Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,75ecb2a6f37d6f2e509e3ec349ce1dd21d42ff486eb67d73b5ec8e47c01dbeac,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2350,CGP005-RC-2350,CGSRC-STD-0090,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_FILE_SCOPE_REGISTER.md,Wave 1 File Scope Register,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,554b0e8923d87d838be0d046a99818ed7608595322372073a6b0c272fac0db1d,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2351,CGP005-RC-2351,CGSRC-STD-0091,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_FOUNDER_REVIEW_PACKET.md,Wave 1 Founder Review Packet,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,4d93e25db469697bb1fd2a156b029a42aa976ed7acf41d3119c468eb8b5814dd,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2352,CGP005-RC-2352,CGSRC-STD-0092,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_IMPLEMENTATION_CHARTER.md,Wave 1 Implementation Charter,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,5ac5da5eb55ddbc8b85784cb592cd8fd541306513109cd3fc4e7ae3e9e979768,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2353,CGP005-RC-2353,CGSRC-STD-0093,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_10_FINDINGS_ADJUDICATION.md,Wave 1 Phase 10 Findings Adjudication,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,762977a865d095a6d351760da14770c7fca1e2d8c0ebe46950c5736594925ef8,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2354,CGP005-RC-2354,CGSRC-STD-0094,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_1_ROLE_STATUS_EVIDENCE.md,Wave 1 Phase 1 Role-Status Evidence,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,fb11f256066ae5d391064f73a20e02b558ec44b9065d5267f4c7bd3ef5f61055,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2355,CGP005-RC-2355,CGSRC-STD-0095,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_2_AUTH_CONSOLIDATION_EVIDENCE.md,Wave 1 Phase 2 Authentication Consolidation Evidence,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,489a19406801addb9b82b915274cb85b025aac97e32c0c36f361c8d8f5fe4937,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2356,CGP005-RC-2356,CGSRC-STD-0096,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_3_REFRESH_SECURITY_EVIDENCE.md,Wave 1 Phase 3 Refresh Security Evidence,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,06110ab678256dea6c4c378e6a47f5eb92f1778e926b60f7c3bb2166c020af03,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2357,CGP005-RC-2357,CGSRC-STD-0097,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_4_ACTIVE_CONTEXT_EVIDENCE.md,Wave 1 Phase 4 Active-Context Evidence,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,a99d8a02baa31ce528768fb8eab930c6d8e8d31095acd582ebbaa2fdfdc9616c,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2358,CGP005-RC-2358,CGSRC-STD-0098,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_5_P2_REVIEW.md,Wave 1 Phase 5 P2 Review,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,bf452296d82cb11e91156b149937b6e966b0de5c5f8e822ddc56023dd149080b,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2359,CGP005-RC-2359,CGSRC-STD-0099,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_6_7_CONVERGENCE_EVIDENCE.md,Wave 1 Phases 6 and 7 Convergence Evidence,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,16850cb7a453a9212a192baa8252b4cbe8c477a0c52efe0590ad8010962e7a01,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2360,CGP005-RC-2360,CGSRC-STD-0100,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_8_TEST_HARNESS_EVIDENCE.md,Wave 1 Phase 8 Test Harness Evidence,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,5d06a21efcd905dd64ff99a416f43b3f498fe7f7bcf478289e799c47059c83a6,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2361,CGP005-RC-2361,CGSRC-STD-0101,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_PHASE_9_VERIFICATION.md,Wave 1 Phase 9 Verification,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,4d9874a4d8554652a07c23e9510429d511cbf3e82fffa8f65a23da1f1d79a905,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2362,CGP005-RC-2362,CGSRC-STD-0102,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_ROLLBACK_BASELINE.md,Wave 1 Rollback Baseline,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6706487bd7791c392c74ca2ac5dfce39b866fdb6133f7c299b3665620afb83d3,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2363,CGP005-RC-2363,CGSRC-STD-0103,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_RUNTIME_BASELINE.md,Wave 1 Runtime Baseline,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,078d937ab55336282bf220791efdb18cc3f72a42ce2cc7dd4a8446a25603d56d,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2364,CGP005-RC-2364,CGSRC-STD-0104,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_1/WAVE_1_TEST_BASELINE.md,Wave 1 Test Baseline,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,560120a8902c5117978a83ed44bea1ebf925b4b0be9ab62a38e660ff9f84e9d2,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2365,CGP005-RC-2365,CGSRC-STD-0105,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_2/W1_P2_08_CI_EGRESS_CONTROL_REPORT.md,W1-P2-08 CI Egress Control Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,166146b4e3642ed06fc85a598c734dfe8b91e2069770697ccf2a126a17ed4a79,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2366,CGP005-RC-2366,CGSRC-STD-0106,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_2/W1_P2_08_COMPLETION_REPORT.md,W1-P2-08 Completion Report,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2f6c858bde6e3a3361e284a5eb1bbe96f2d2336ff23b58f22678600893e701a5,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2367,CGP005-RC-2367,CGSRC-STD-0107,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_2/W1_P2_08_DELIVERABLE_MANIFEST.md,W1-P2-08 Deliverable Manifest,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,8187f17a5ce8b5f48279f76014962f2a2bc0767f1c9fc45b42ad7029a420fef4,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2368,CGP005-RC-2368,CGSRC-STD-0108,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_2/W1_P2_08_ENVIRONMENT_BOUNDARY_MATRIX.md,W1-P2-08 Environment Boundary Matrix,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,727c1a3b0617142733164b1b900cb9176cf390f9e148214d46de8cd3836c5ca9,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2369,CGP005-RC-2369,CGSRC-STD-0109,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_2/W1_P2_08_FINDING_DISPOSITION.md,W1-P2-08 Finding Disposition,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-13,ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2cca6cdf86eb7ed18d5e547710825bbacccd71590e0782694f8dba31a94debea,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-2370,CGP005-RC-2370,CGSRC-STD-0110,CGP005_REFERENCE_CORPUS_ROW,docs/implementation/WAVE_2/W1_P2_08_PROVIDER_ISOLATION_PLAN.md,W1-P2-08 Provider Isolation Plan,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_STANDARD,SUPPORTING,ES-CG-10,ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,ac042ca0b76c84064b032455849a505a128d1bdacd948bc1cd20dd9867418ca8,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
