path,line,matched_terms,assertion_excerpt,classification,rationale
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5804,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1415,ES-CG-13,CGSRC-PROP-0013,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL"",docs/canon/candidates/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V1_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation,",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5805,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1416,ES-CG-13,CGSRC-PROP-0014,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL"",docs/canon/candidates/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V1_1.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation,",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5806,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1417,ES-CG-13,CGSRC-PROP-0015,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL"",docs/canon/candidates/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V1_2.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation,",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5807,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1418,ES-CG-13,CGSRC-PROP-0016,""title: """"MASTER MINOR, GUARDIANSHIP, SAFEGUARDING, AND PROTECTED PARTICIPANT MODEL V1.2"""""",docs/canon/candidates/MASTER_MINOR_GUARDIANSHIP_SAFEGUARDING_AND_PROTECTED_PARTICIPANT_MODEL_V1_2_RECONCILED_ADOPTION_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5808,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1419,ES-CG-13,CGSRC-PROP-0017,""MASTER PLATFORM OPERATIONS, RELIABILITY, AND RELEASE MODEL"",docs/canon/candidates/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpret",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5809,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1420,ES-CG-13,CGSRC-PROP-0018,""MASTER PLATFORM RESILIENCE, BACKUP, AND RECOVERY OPERATIONAL MODEL"",docs/canon/candidates/MASTER_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_OPERATIONAL_MODEL_V1_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete auth",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5810,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1421,ES-CG-13,CGSRC-PROP-0019,MASTER SECURITY INCIDENT RESPONSE AND DISCLOSURE MODEL,docs/canon/candidates/MASTER_SECURITY_INCIDENT_RESPONSE_AND_DISCLOSURE_MODEL_V1_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, p",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5811,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1422,ES-CG-13,CGSRC-PROP-0020,""MASTER SECURITY, PRIVACY, AND TRUST MODEL"",docs/canon/candidates/MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_V1_0.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementation-",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5812,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1423,ES-CG-13,CGSRC-PROP-0021,MASTER EXTERNAL ARCHITECTURE AND ADAPTER MODEL,docs/canon/history/MASTER_EXTERNAL_ARCHITECTURE_AND_ADAPTER_MODEL_V2_0_ADOPTION_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpre",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5813,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1424,ES-CG-13,CGSRC-PROP-0022,Master Financial Truth and Responsibility Model,docs/canon/history/MASTER_FINANCIAL_TRUTH_AND_RESPONSIBILITY_MODEL_V2_0_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenan",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5814,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1425,ES-CG-13,CGSRC-PROP-0023,MASTER HORSE TRANSFER AND CONTINUITY POLICY,docs/canon/history/MASTER_HORSE_TRANSFER_AND_CONTINUITY_POLICY_V2_0_CONTROLLED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, prove",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5815,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1426,ES-CG-13,CGSRC-PROP-0024,""MASTER AGREEMENT, CONSENT, AND AUTHORIZATION MODEL"",docs/canon/history/agreement_consent_authorization_v2_0/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0_HISTORICAL_SUPERSEDED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later d",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5816,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1427,ES-CG-13,CGSRC-PROP-0025,MASTER AUDIT EVENT AND EVIDENCE MODEL,docs/canon/intake/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_CANDIDATE_SOURCE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpretation, provenance, implementa",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5817,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1428,ES-CG-13,CGSRC-PROP-0026,""MASTER COMMUNICATION, NOTIFICATION, AND NOTICE MODEL"",docs/canon/intake/MASTER_COMMUNICATION_NOTIFICATION_AND_NOTICE_MODEL_V2_0_CANDIDATE_SOURCE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority, interpre",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5818,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1429,ES-CG-13,CGSRC-PROP-0027,MASTER PRODUCT VISION,docs/canon/reviews/c0_004_master_product_vision_lifecycle_completion/source_event/MASTER_PRODUCT_VISION_V2_1_SUCCESSOR_CANDIDATE_ORIGINAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete autho",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5819,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1430,ES-CG-13,CGSRC-PROP-0028,Equine Health Adoption Candidate Readiness Report,docs/canon/reviews/equine_health_founder_decision_reconciliation_v1_1/EQUINE_HEALTH_ADOPTION_CANDIDATE_READINESS_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a conc",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5820,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1431,ES-CG-13,CGSRC-PROP-0029,MASTER ANALYTICS FRAMEWORK,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ANALYTICS_FRAMEWORK_V2_0_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifi",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5821,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1432,ES-CG-13,CGSRC-PROP-0030,MASTER BARN LIFECYCLE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BARN_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concr",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5822,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1433,ES-CG-13,CGSRC-PROP-0031,MASTER BUSINESS LIFECYCLE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_BUSINESS_LIFECYCLE_V2_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5823,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1434,ES-CG-13,CGSRC-PROP-0032,MASTER ECOSYSTEM MODEL,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_ECOSYSTEM_MODEL_V2_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a con",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5824,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1435,ES-CG-13,CGSRC-PROP-0033,MASTER FACILITY DOMAIN MODEL,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_FACILITY_DOMAIN_MODEL_V2_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting iden",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5825,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1436,ES-CG-13,CGSRC-PROP-0034,MASTER HORSE LIFECYCLE,docs/canon/reviews/foundational_canon_source_certification_v1_0/source_event/six_reviewed_candidates/MASTER_HORSE_LIFECYCLE_V3_1_REVIEWED_CANDIDATE.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a con",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5826,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1437,ES-CG-13,CGSRC-PROP-0035,""Identity, Account, and Actor V2.0 Canon Index Proposal"",docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete authority",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5827,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1438,ES-CG-13,CGSRC-PROP-0036,""Identity, Account, and Actor V2.0 Proposed Adoption Report"",docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PROPOSED_ADOPTION_REPORT.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a concrete a",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5828,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1439,ES-CG-13,CGSRC-PROP-0037,""Identity, Account, and Actor V2.0 Adoption Dependency Registry Proposal"",docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DEPENDENCY_REGISTRY_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later draft",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/source-freeze/WAVE_1_SOURCE_EXCLUSION_REGISTER.csv,5829,NOT_ADOPTED;ADOPTED,"CGP005-EXCL-ES-CG-13-1440,ES-CG-13,CGSRC-PROP-0038,""Agreement, Consent, and Authorization V2.0 Canon Index Proposal"",docs/canon/reviews/foundational_gap_closure/B_AGREEMENT_CONSENT/B_AGREEMENT_CONSENT_CANON_INDEX_PROPOSAL.md,PROPOSED,PROPOSED_NOT_ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,Retained in the non-normative Wave 1 reference corpus because it was mapped during CGP-003 but was not necessary under the guide-specific inclusion test.,""Re-evaluate only if later drafting identifies a con",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
