id,namespace,artifact_type,owning_document,current_state
SRC-3328,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3329,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3330,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3331,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3332,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3333,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3334,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3335,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3336,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3337,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3338,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3339,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3340,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3341,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3342,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3343,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3344,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3345,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3346,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3347,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3348,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3349,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3350,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3351,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3352,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3353,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3354,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3355,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3356,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3357,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3358,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3359,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3360,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3361,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3362,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3363,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3364,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3365,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3366,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3367,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3368,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3369,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3370,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3371,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3372,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3373,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3374,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3375,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3376,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3377,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3378,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3379,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3380,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3381,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3382,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3383,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3384,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3385,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3386,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3387,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3388,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3389,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3390,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3391,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3392,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3393,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3394,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3395,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3396,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3397,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3398,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3399,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3400,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3401,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3402,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3403,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3404,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3405,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3406,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3407,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3408,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3409,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3410,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3411,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3412,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3413,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3414,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3415,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3416,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3417,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3418,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3419,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3420,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3421,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3422,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3423,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3424,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3425,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3426,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3427,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3428,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3429,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3430,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3431,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3432,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3433,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3434,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3435,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3436,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3437,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3438,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3439,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3440,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3441,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3442,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3443,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3444,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3445,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3446,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3447,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3448,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3449,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3450,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3451,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3452,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3453,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3454,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3455,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3456,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3457,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3458,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3459,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3460,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3461,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3462,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3463,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3464,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3465,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3466,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3467,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3468,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3469,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3470,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3471,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3472,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3473,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3474,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-3475,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3476,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3477,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3478,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3479,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3480,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3481,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3482,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3483,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3484,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3485,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3486,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3487,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3488,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3489,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3490,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3491,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3492,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3493,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3494,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3495,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3496,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3497,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3498,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3499,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3500,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3501,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3502,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3503,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3504,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3505,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3506,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3507,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3508,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3509,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3510,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3511,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3512,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3513,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3514,SRC,DRAFT_OR_CANDIDATE,MASTER_SOURCE_REGISTER,DRAFT_UNADOPTED
SRC-3515,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3516,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3517,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3518,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3519,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3520,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3521,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3522,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3523,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3524,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3525,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3526,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3527,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3528,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3529,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3530,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3531,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3532,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3533,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3534,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3535,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3536,SRC,CUSTODY_OR_ACCESSION_RECORD,MASTER_SOURCE_REGISTER,CUSTODY_RECEIPT
SRC-3537,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3538,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3539,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3540,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3541,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3542,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3543,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3544,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3545,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3546,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3547,SRC,MANIFEST_OR_CHECKSUM_LEDGER,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3548,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3549,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3550,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
SRC-3551,SRC,PIA_PORTFOLIO_SOURCE,MASTER_SOURCE_REGISTER,PROTECTED_CURRENT
